time_stamp;pm2_5_atm
21/12/2023;18.90
21/12/2023;45.30
21/12/2023;7.90
21/12/2023;4.30
21/12/2023;7.30
21/12/2023;44.50
21/12/2023;17.10
21/12/2023;10.40
21/12/2023;19.10
22/12/2023;15.70
22/12/2023;12.30
22/12/2023;6.70
22/12/2023;3.80
22/12/2023;3.20
22/12/2023;2.50
22/12/2023;2.20
22/12/2023;5.80
22/12/2023;4.00
22/12/2023;6.00
22/12/2023;10.70
22/12/2023;6.40
22/12/2023;13.60
22/12/2023;16.20
22/12/2023;20.60
22/12/2023;11.80
22/12/2023;6.30
22/12/2023;5.30
22/12/2023;4.50
22/12/2023;6.50
22/12/2023;13.30
22/12/2023;14.50
22/12/2023;16.80
22/12/2023;25.30
23/12/2023;13.00
23/12/2023;24.70
23/12/2023;24.50
23/12/2023;18.70
23/12/2023;11.40
23/12/2023;4.90
23/12/2023;5.90
23/12/2023;6.30
23/12/2023;5.70
23/12/2023;5.60
23/12/2023;5.80
23/12/2023;8.90
23/12/2023;16.80
23/12/2023;14.20
23/12/2023;13.80
23/12/2023;7.20
23/12/2023;3.80
23/12/2023;3.50
23/12/2023;4.30
23/12/2023;23.80
23/12/2023;18.50
23/12/2023;8.10
23/12/2023;10.40
23/12/2023;13.40
24/12/2023;7.90
24/12/2023;5.00
24/12/2023;4.30
24/12/2023;7.40
24/12/2023;15.10
24/12/2023;11.00
24/12/2023;13.00
24/12/2023;6.60
24/12/2023;7.20
24/12/2023;4.20
24/12/2023;9.70
24/12/2023;5.90
24/12/2023;4.50
24/12/2023;16.90
24/12/2023;18.30
24/12/2023;5.60
24/12/2023;4.10
24/12/2023;4.40
24/12/2023;3.50
24/12/2023;5.70
24/12/2023;16.40
24/12/2023;11.50
24/12/2023;7.10
24/12/2023;17.50
25/12/2023;17.60
25/12/2023;13.40
25/12/2023;23.70
25/12/2023;21.10
25/12/2023;21.90
25/12/2023;117.40
25/12/2023;14.80
25/12/2023;5.30
25/12/2023;24.30
25/12/2023;9.60
25/12/2023;12.30
25/12/2023;16.00
25/12/2023;8.50
25/12/2023;12.40
25/12/2023;13.30
25/12/2023;6.90
25/12/2023;4.40
25/12/2023;3.80
25/12/2023;4.70
25/12/2023;4.30
25/12/2023;6.00
25/12/2023;5.80
25/12/2023;7.30
25/12/2023;22.60
26/12/2023;18.60
26/12/2023;20.30
26/12/2023;68.00
26/12/2023;43.10
26/12/2023;43.70
26/12/2023;23.00
26/12/2023;14.00
26/12/2023;8.70
26/12/2023;6.90
26/12/2023;8.50
26/12/2023;7.10
26/12/2023;11.30
26/12/2023;17.10
26/12/2023;20.70
26/12/2023;13.30
26/12/2023;7.60
26/12/2023;19.90
26/12/2023;11.00
26/12/2023;11.00
26/12/2023;13.10
26/12/2023;12.80
26/12/2023;8.80
26/12/2023;12.10
26/12/2023;18.00
27/12/2023;11.50
27/12/2023;9.20
27/12/2023;6.50
27/12/2023;8.70
27/12/2023;8.90
27/12/2023;26.30
27/12/2023;23.50
27/12/2023;11.90
27/12/2023;9.40
27/12/2023;13.60
27/12/2023;12.40
27/12/2023;12.10
27/12/2023;18.90
27/12/2023;28.90
27/12/2023;25.60
27/12/2023;19.70
27/12/2023;8.50
27/12/2023;8.70
27/12/2023;7.50
27/12/2023;9.70
27/12/2023;9.50
27/12/2023;8.60
27/12/2023;14.50
27/12/2023;14.00
28/12/2023;17.80
28/12/2023;15.00
28/12/2023;11.40
28/12/2023;8.40
28/12/2023;16.60
28/12/2023;18.00
28/12/2023;17.60
28/12/2023;18.60
28/12/2023;15.50
28/12/2023;16.50
28/12/2023;17.10
28/12/2023;15.00
28/12/2023;20.90
28/12/2023;23.70
28/12/2023;23.80
28/12/2023;20.90
28/12/2023;14.30
28/12/2023;16.10
28/12/2023;10.70
28/12/2023;15.40
28/12/2023;20.90
28/12/2023;19.30
28/12/2023;19.00
28/12/2023;29.70
29/12/2023;15.30
29/12/2023;15.60
29/12/2023;19.70
29/12/2023;20.70
29/12/2023;14.60
29/12/2023;8.80
29/12/2023;5.70
29/12/2023;3.60
29/12/2023;2.40
29/12/2023;2.30
29/12/2023;2.70
29/12/2023;3.30
29/12/2023;8.80
29/12/2023;14.70
29/12/2023;12.20
29/12/2023;16.30
29/12/2023;16.10
29/12/2023;8.60
29/12/2023;7.50
29/12/2023;10.20
29/12/2023;10.00
29/12/2023;14.50
29/12/2023;13.40
29/12/2023;17.60
30/12/2023;15.10
30/12/2023;6.90
30/12/2023;5.20
30/12/2023;4.90
30/12/2023;3.40
30/12/2023;3.60
30/12/2023;3.30
30/12/2023;3.00
30/12/2023;3.00
30/12/2023;3.70
30/12/2023;3.90
30/12/2023;4.70
30/12/2023;11.80
30/12/2023;13.30
30/12/2023;14.10
30/12/2023;10.70
30/12/2023;12.10
30/12/2023;5.80
30/12/2023;6.90
30/12/2023;7.90
30/12/2023;8.00
30/12/2023;11.10
30/12/2023;9.90
30/12/2023;27.00
31/12/2023;40.50
31/12/2023;29.00
31/12/2023;36.60
31/12/2023;13.60
31/12/2023;6.80
31/12/2023;8.80
31/12/2023;4.20
31/12/2023;6.00
31/12/2023;3.60
31/12/2023;2.50
31/12/2023;2.80
31/12/2023;2.70
31/12/2023;6.30
31/12/2023;9.90
31/12/2023;6.40
31/12/2023;6.30
31/12/2023;5.20
31/12/2023;5.60
31/12/2023;5.90
31/12/2023;2.40
31/12/2023;2.20
31/12/2023;2.10
31/12/2023;8.50
31/12/2023;15.80
1/01/2024;14.60
1/01/2024;22.40
1/01/2024;19.90
1/01/2024;12.90
1/01/2024;16.30
1/01/2024;33.60
1/01/2024;19.50
1/01/2024;9.30
1/01/2024;17.20
1/01/2024;11.30
1/01/2024;4.70
1/01/2024;3.50
1/01/2024;6.80
1/01/2024;11.90
1/01/2024;7.60
1/01/2024;5.90
1/01/2024;6.10
1/01/2024;7.50
1/01/2024;11.50
1/01/2024;5.40
1/01/2024;6.80
1/01/2024;6.90
1/01/2024;16.90
1/01/2024;11.10
2/01/2024;20.90
2/01/2024;13.90
2/01/2024;13.50
2/01/2024;20.20
2/01/2024;26.40
2/01/2024;17.00
2/01/2024;14.10
2/01/2024;16.20
2/01/2024;14.70
2/01/2024;14.80
2/01/2024;13.60
2/01/2024;16.00
2/01/2024;19.30
2/01/2024;22.60
2/01/2024;15.30
2/01/2024;15.40
2/01/2024;7.60
2/01/2024;8.40
2/01/2024;8.00
2/01/2024;8.20
2/01/2024;11.20
2/01/2024;10.70
2/01/2024;10.40
2/01/2024;11.40
3/01/2024;15.80
3/01/2024;11.80
3/01/2024;9.80
3/01/2024;7.50
3/01/2024;20.50
3/01/2024;24.70
3/01/2024;18.90
3/01/2024;22.90
3/01/2024;20.90
3/01/2024;20.90
3/01/2024;15.70
3/01/2024;12.10
3/01/2024;21.80
3/01/2024;16.00
3/01/2024;10.40
3/01/2024;7.30
3/01/2024;6.70
3/01/2024;8.80
3/01/2024;9.80
3/01/2024;12.00
3/01/2024;14.90
3/01/2024;12.70
3/01/2024;11.50
3/01/2024;14.60
4/01/2024;22.50
4/01/2024;18.50
4/01/2024;15.40
4/01/2024;19.80
4/01/2024;28.20
4/01/2024;26.50
4/01/2024;18.00
4/01/2024;18.20
4/01/2024;22.80
4/01/2024;26.80
4/01/2024;23.20
4/01/2024;23.20
4/01/2024;26.30
4/01/2024;44.10
4/01/2024;30.30
4/01/2024;21.50
4/01/2024;17.70
4/01/2024;11.50
4/01/2024;11.20
4/01/2024;10.40
4/01/2024;6.30
4/01/2024;5.40
4/01/2024;16.00
4/01/2024;16.00
5/01/2024;14.30
5/01/2024;9.30
5/01/2024;15.10
5/01/2024;27.00
5/01/2024;36.00
5/01/2024;33.80
5/01/2024;8.00
5/01/2024;17.90
5/01/2024;28.80
5/01/2024;17.80
5/01/2024;13.70
5/01/2024;8.90
5/01/2024;11.90
5/01/2024;11.00
5/01/2024;7.70
5/01/2024;9.30
5/01/2024;9.70
5/01/2024;9.20
5/01/2024;8.50
5/01/2024;6.10
5/01/2024;6.40
5/01/2024;6.10
5/01/2024;6.10
5/01/2024;8.60
6/01/2024;15.30
6/01/2024;8.60
6/01/2024;12.40
6/01/2024;11.50
6/01/2024;6.30
6/01/2024;5.40
6/01/2024;4.70
6/01/2024;9.30
6/01/2024;8.00
6/01/2024;10.20
6/01/2024;6.60
6/01/2024;7.80
6/01/2024;31.20
6/01/2024;47.90
6/01/2024;34.80
6/01/2024;11.70
6/01/2024;7.70
6/01/2024;7.20
6/01/2024;6.40
6/01/2024;7.60
6/01/2024;7.80
6/01/2024;5.60
6/01/2024;7.40
6/01/2024;11.40
7/01/2024;19.40
7/01/2024;10.60
7/01/2024;9.70
7/01/2024;6.00
7/01/2024;6.90
7/01/2024;6.60
7/01/2024;4.30
7/01/2024;16.30
7/01/2024;15.20
7/01/2024;7.10
7/01/2024;5.70
7/01/2024;5.10
7/01/2024;5.90
7/01/2024;6.80
7/01/2024;12.10
7/01/2024;13.70
7/01/2024;8.40
7/01/2024;8.80
7/01/2024;5.70
7/01/2024;6.60
7/01/2024;6.50
7/01/2024;6.30
7/01/2024;10.70
7/01/2024;15.40
8/01/2024;12.70
8/01/2024;9.70
8/01/2024;12.00
8/01/2024;14.60
8/01/2024;12.80
8/01/2024;7.20
8/01/2024;4.80
8/01/2024;5.10
8/01/2024;10.80
8/01/2024;12.70
8/01/2024;20.20
8/01/2024;10.20
8/01/2024;22.60
8/01/2024;14.10
8/01/2024;7.80
8/01/2024;8.30
8/01/2024;12.20
8/01/2024;7.50
8/01/2024;8.30
8/01/2024;5.90
8/01/2024;5.50
8/01/2024;6.80
8/01/2024;7.30
8/01/2024;7.70
9/01/2024;10.70
9/01/2024;10.60
9/01/2024;10.90
9/01/2024;10.80
9/01/2024;7.90
9/01/2024;7.90
9/01/2024;7.20
9/01/2024;8.20
9/01/2024;8.50
9/01/2024;6.50
9/01/2024;5.40
9/01/2024;5.50
9/01/2024;9.40
9/01/2024;9.30
9/01/2024;9.80
9/01/2024;5.60
9/01/2024;6.50
9/01/2024;5.20
9/01/2024;5.40
9/01/2024;6.50
9/01/2024;6.80
9/01/2024;6.90
9/01/2024;7.50
9/01/2024;10.00
10/01/2024;11.60
10/01/2024;33.30
10/01/2024;28.10
10/01/2024;27.30
10/01/2024;19.50
10/01/2024;20.70
10/01/2024;23.10
10/01/2024;24.60
10/01/2024;23.90
10/01/2024;22.50
10/01/2024;20.70
10/01/2024;18.30
10/01/2024;22.60
10/01/2024;26.90
10/01/2024;16.20
10/01/2024;16.90
10/01/2024;13.00
10/01/2024;12.70
10/01/2024;11.20
10/01/2024;13.30
10/01/2024;14.50
10/01/2024;12.80
10/01/2024;15.60
10/01/2024;30.80
11/01/2024;43.00
11/01/2024;59.90
11/01/2024;25.50
11/01/2024;17.40
11/01/2024;22.10
11/01/2024;23.30
11/01/2024;34.20
11/01/2024;20.20
11/01/2024;9.60
11/01/2024;9.70
11/01/2024;10.00
11/01/2024;16.30
11/01/2024;20.50
11/01/2024;23.40
11/01/2024;32.70
11/01/2024;18.00
11/01/2024;9.10
11/01/2024;11.90
11/01/2024;11.80
11/01/2024;8.90
11/01/2024;8.80
11/01/2024;9.60
11/01/2024;9.80
11/01/2024;14.70
12/01/2024;19.70
12/01/2024;21.20
12/01/2024;9.60
12/01/2024;8.30
12/01/2024;12.00
12/01/2024;6.70
12/01/2024;7.30
12/01/2024;7.40
12/01/2024;8.30
12/01/2024;9.10
12/01/2024;9.30
12/01/2024;10.70
12/01/2024;22.60
12/01/2024;20.30
12/01/2024;16.40
12/01/2024;13.30
12/01/2024;15.20
12/01/2024;17.70
12/01/2024;18.10
12/01/2024;18.70
12/01/2024;21.30
12/01/2024;21.30
12/01/2024;21.90
12/01/2024;22.30
13/01/2024;22.70
13/01/2024;28.00
13/01/2024;24.30
13/01/2024;16.00
13/01/2024;15.10
13/01/2024;17.80
13/01/2024;23.70
13/01/2024;21.50
13/01/2024;17.20
13/01/2024;13.70
13/01/2024;16.60
13/01/2024;16.30
13/01/2024;18.40
13/01/2024;23.60
13/01/2024;19.70
13/01/2024;13.10
13/01/2024;18.70
13/01/2024;19.10
13/01/2024;18.40
13/01/2024;17.30
13/01/2024;16.30
13/01/2024;18.00
13/01/2024;16.90
13/01/2024;44.80
14/01/2024;85.90
14/01/2024;61.80
14/01/2024;15.70
14/01/2024;16.30
14/01/2024;19.00
14/01/2024;17.40
14/01/2024;17.10
14/01/2024;20.40
14/01/2024;22.30
14/01/2024;22.40
14/01/2024;20.80
14/01/2024;21.30
14/01/2024;26.60
14/01/2024;31.20
14/01/2024;27.40
14/01/2024;18.10
14/01/2024;15.10
14/01/2024;14.80
14/01/2024;11.50
14/01/2024;13.90
14/01/2024;15.80
14/01/2024;16.70
14/01/2024;19.40
14/01/2024;21.90
15/01/2024;21.90
15/01/2024;21.50
15/01/2024;27.80
15/01/2024;20.50
15/01/2024;19.90
15/01/2024;19.60
15/01/2024;20.50
15/01/2024;21.30
15/01/2024;20.70
15/01/2024;21.40
15/01/2024;21.30
15/01/2024;27.90
15/01/2024;18.40
15/01/2024;13.20
15/01/2024;8.00
15/01/2024;4.10
15/01/2024;5.50
15/01/2024;8.80
15/01/2024;3.50
15/01/2024;3.20
15/01/2024;4.10
15/01/2024;4.20
15/01/2024;4.20
15/01/2024;8.20
16/01/2024;7.10
16/01/2024;5.30
16/01/2024;5.40
16/01/2024;5.30
16/01/2024;7.00
16/01/2024;5.00
16/01/2024;12.60
16/01/2024;9.70
16/01/2024;8.40
16/01/2024;7.90
16/01/2024;5.80
16/01/2024;11.60
16/01/2024;24.40
16/01/2024;29.10
16/01/2024;18.30
16/01/2024;6.20
16/01/2024;3.20
16/01/2024;4.30
16/01/2024;7.90
16/01/2024;2.90
16/01/2024;4.00
16/01/2024;3.40
16/01/2024;7.10
16/01/2024;20.20
17/01/2024;23.30
17/01/2024;9.80
17/01/2024;17.70
17/01/2024;14.50
17/01/2024;7.00
17/01/2024;3.60
17/01/2024;5.60
17/01/2024;2.60
17/01/2024;4.80
17/01/2024;3.70
17/01/2024;4.50
17/01/2024;8.10
17/01/2024;8.70
17/01/2024;10.10
17/01/2024;13.90
17/01/2024;7.70
17/01/2024;13.30
17/01/2024;7.40
17/01/2024;13.40
17/01/2024;13.30
17/01/2024;11.40
17/01/2024;4.90
17/01/2024;4.80
17/01/2024;8.80
18/01/2024;13.70
18/01/2024;30.10
18/01/2024;23.30
18/01/2024;14.50
18/01/2024;11.10
18/01/2024;7.30
18/01/2024;5.90
18/01/2024;7.50
18/01/2024;6.30
18/01/2024;5.30
18/01/2024;4.60
18/01/2024;5.70
18/01/2024;16.50
18/01/2024;10.20
18/01/2024;5.60
18/01/2024;3.60
18/01/2024;3.60
18/01/2024;3.60
18/01/2024;6.20
18/01/2024;4.10
18/01/2024;3.70
18/01/2024;6.10
18/01/2024;6.00
18/01/2024;6.60
19/01/2024;9.50
19/01/2024;9.20
19/01/2024;10.30
19/01/2024;10.90
19/01/2024;15.10
19/01/2024;25.40
19/01/2024;22.20
19/01/2024;13.00
19/01/2024;21.60
19/01/2024;9.80
19/01/2024;12.90
19/01/2024;14.70
19/01/2024;18.20
19/01/2024;12.20
19/01/2024;13.70
19/01/2024;12.80
19/01/2024;9.30
19/01/2024;8.50
19/01/2024;7.10
19/01/2024;6.30
19/01/2024;6.20
19/01/2024;6.00
19/01/2024;9.40
19/01/2024;10.40
20/01/2024;12.90
20/01/2024;13.40
20/01/2024;18.10
20/01/2024;15.70
20/01/2024;16.30
20/01/2024;25.50
20/01/2024;27.10
20/01/2024;19.10
20/01/2024;20.10
20/01/2024;20.00
20/01/2024;21.40
20/01/2024;24.50
20/01/2024;25.70
20/01/2024;25.70
20/01/2024;25.70
20/01/2024;17.30
20/01/2024;13.30
20/01/2024;13.20
20/01/2024;9.80
20/01/2024;11.30
20/01/2024;13.00
20/01/2024;16.40
20/01/2024;17.40
20/01/2024;15.90
21/01/2024;12.00
21/01/2024;9.20
21/01/2024;6.80
21/01/2024;4.20
21/01/2024;4.50
21/01/2024;3.40
21/01/2024;2.00
21/01/2024;1.10
21/01/2024;3.60
21/01/2024;4.90
21/01/2024;4.30
21/01/2024;4.80
21/01/2024;5.10
21/01/2024;6.30
21/01/2024;11.60
21/01/2024;10.00
21/01/2024;8.70
21/01/2024;8.20
21/01/2024;11.10
21/01/2024;8.20
21/01/2024;11.70
21/01/2024;16.50
21/01/2024;19.60
21/01/2024;18.90
22/01/2024;19.10
22/01/2024;19.10
22/01/2024;14.20
22/01/2024;17.10
22/01/2024;20.30
22/01/2024;22.10
22/01/2024;20.40
22/01/2024;16.20
22/01/2024;11.50
22/01/2024;5.50
22/01/2024;4.00
22/01/2024;5.20
22/01/2024;9.00
22/01/2024;11.80
22/01/2024;13.50
22/01/2024;7.10
22/01/2024;8.40
22/01/2024;11.40
22/01/2024;12.20
22/01/2024;11.60
22/01/2024;5.70
22/01/2024;5.90
22/01/2024;6.00
22/01/2024;4.50
23/01/2024;4.20
23/01/2024;6.30
23/01/2024;11.90
23/01/2024;21.50
23/01/2024;5.40
23/01/2024;6.20
23/01/2024;5.70
23/01/2024;6.00
23/01/2024;6.70
23/01/2024;5.20
23/01/2024;4.90
23/01/2024;4.90
23/01/2024;5.50
23/01/2024;4.80
23/01/2024;5.00
23/01/2024;5.90
23/01/2024;4.50
23/01/2024;5.00
23/01/2024;6.80
23/01/2024;6.50
23/01/2024;6.30
23/01/2024;6.40
23/01/2024;6.70
23/01/2024;7.30
24/01/2024;7.60
24/01/2024;8.00
24/01/2024;8.30
24/01/2024;7.70
24/01/2024;6.60
24/01/2024;5.50
24/01/2024;5.80
24/01/2024;5.40
24/01/2024;4.60
24/01/2024;4.20
24/01/2024;4.60
24/01/2024;4.80
24/01/2024;8.10
24/01/2024;5.00
24/01/2024;6.80
24/01/2024;4.50
24/01/2024;4.70
24/01/2024;4.40
24/01/2024;4.70
24/01/2024;4.90
24/01/2024;4.90
24/01/2024;4.70
24/01/2024;7.40
24/01/2024;6.90
25/01/2024;7.40
25/01/2024;7.10
25/01/2024;6.70
25/01/2024;6.10
25/01/2024;5.10
25/01/2024;5.90
25/01/2024;5.10
25/01/2024;4.90
25/01/2024;4.80
25/01/2024;4.70
25/01/2024;4.80
25/01/2024;5.20
25/01/2024;6.00
25/01/2024;7.30
25/01/2024;6.90
25/01/2024;6.80
25/01/2024;4.80
25/01/2024;3.90
25/01/2024;3.50
25/01/2024;3.40
25/01/2024;4.20
25/01/2024;2.80
25/01/2024;5.20
25/01/2024;4.00
26/01/2024;5.50
26/01/2024;6.90
26/01/2024;7.70
26/01/2024;5.90
26/01/2024;5.40
26/01/2024;5.30
26/01/2024;5.00
26/01/2024;5.10
26/01/2024;4.70
26/01/2024;6.10
26/01/2024;5.50
26/01/2024;6.90
26/01/2024;20.00
26/01/2024;10.00
26/01/2024;6.90
26/01/2024;3.50
26/01/2024;3.30
26/01/2024;5.80
26/01/2024;3.50
26/01/2024;2.80
26/01/2024;2.60
26/01/2024;2.80
26/01/2024;14.50
26/01/2024;11.30
27/01/2024;4.00
27/01/2024;5.00
27/01/2024;5.00
27/01/2024;4.60
27/01/2024;7.20
27/01/2024;2.50
27/01/2024;2.50
27/01/2024;3.30
27/01/2024;2.70
27/01/2024;2.70
27/01/2024;3.40
27/01/2024;4.00
27/01/2024;9.30
27/01/2024;8.10
27/01/2024;5.60
27/01/2024;4.80
27/01/2024;4.90
27/01/2024;2.60
27/01/2024;4.00
27/01/2024;4.40
27/01/2024;6.60
27/01/2024;4.50
27/01/2024;4.20
27/01/2024;12.00
28/01/2024;5.30
28/01/2024;7.10
28/01/2024;5.70
28/01/2024;10.00
28/01/2024;7.60
28/01/2024;8.60
28/01/2024;8.50
28/01/2024;7.50
28/01/2024;5.20
28/01/2024;3.40
28/01/2024;6.90
28/01/2024;1.30
28/01/2024;4.20
28/01/2024;4.10
28/01/2024;7.30
28/01/2024;13.40
28/01/2024;13.50
28/01/2024;15.00
28/01/2024;3.40
28/01/2024;2.50
28/01/2024;7.10
28/01/2024;9.90
28/01/2024;12.90
28/01/2024;9.50
29/01/2024;10.90
29/01/2024;5.90
29/01/2024;5.90
29/01/2024;6.30
29/01/2024;6.90
29/01/2024;6.20
29/01/2024;6.50
29/01/2024;6.30
29/01/2024;5.30
29/01/2024;6.80
29/01/2024;6.00
29/01/2024;9.40
29/01/2024;12.10
29/01/2024;13.50
29/01/2024;11.30
29/01/2024;9.40
29/01/2024;9.40
29/01/2024;7.90
29/01/2024;5.10
29/01/2024;7.80
29/01/2024;15.20
29/01/2024;11.10
29/01/2024;21.70
29/01/2024;27.30
30/01/2024;28.00
30/01/2024;17.50
30/01/2024;21.40
30/01/2024;17.00
30/01/2024;4.80
30/01/2024;4.30
30/01/2024;4.00
30/01/2024;3.60
30/01/2024;3.60
30/01/2024;4.40
30/01/2024;5.90
30/01/2024;9.10
30/01/2024;16.60
30/01/2024;15.60
30/01/2024;17.10
30/01/2024;18.10
30/01/2024;10.20
30/01/2024;7.50
30/01/2024;8.20
30/01/2024;10.10
30/01/2024;9.00
30/01/2024;10.40
30/01/2024;16.30
30/01/2024;35.60
31/01/2024;221.40
31/01/2024;73.00
31/01/2024;51.40
31/01/2024;20.20
31/01/2024;16.90
31/01/2024;17.30
31/01/2024;8.30
31/01/2024;6.70
31/01/2024;6.10
31/01/2024;5.90
31/01/2024;6.60
31/01/2024;9.30
31/01/2024;16.10
31/01/2024;16.20
31/01/2024;11.50
31/01/2024;7.60
31/01/2024;4.70
31/01/2024;6.50
31/01/2024;12.50
31/01/2024;12.30
31/01/2024;17.40
31/01/2024;29.20
31/01/2024;37.30
31/01/2024;40.40
1/02/2024;40.50
1/02/2024;40.30
1/02/2024;26.20
1/02/2024;17.80
1/02/2024;15.60
1/02/2024;11.20
1/02/2024;15.10
1/02/2024;13.20
1/02/2024;11.50
1/02/2024;10.60
1/02/2024;10.10
1/02/2024;16.10
1/02/2024;26.60
1/02/2024;17.80
1/02/2024;14.80
1/02/2024;8.50
1/02/2024;3.40
1/02/2024;3.90
1/02/2024;5.20
1/02/2024;3.30
1/02/2024;6.60
1/02/2024;8.80
1/02/2024;6.30
1/02/2024;6.50
2/02/2024;6.10
2/02/2024;7.00
2/02/2024;19.10
2/02/2024;26.40
2/02/2024;15.40
2/02/2024;13.30
2/02/2024;12.90
2/02/2024;15.10
2/02/2024;14.00
2/02/2024;12.50
2/02/2024;13.50
2/02/2024;22.00
2/02/2024;23.80
2/02/2024;21.40
2/02/2024;21.70
2/02/2024;13.90
2/02/2024;4.30
2/02/2024;4.30
2/02/2024;5.30
2/02/2024;3.60
2/02/2024;4.70
2/02/2024;3.00
2/02/2024;3.60
2/02/2024;8.50
3/02/2024;8.70
3/02/2024;6.60
3/02/2024;4.80
3/02/2024;3.60
3/02/2024;2.90
3/02/2024;2.80
3/02/2024;3.20
3/02/2024;3.60
3/02/2024;5.10
3/02/2024;4.50
3/02/2024;3.70
3/02/2024;3.80
3/02/2024;11.90
3/02/2024;7.40
3/02/2024;5.40
3/02/2024;3.60
3/02/2024;4.20
3/02/2024;5.10
3/02/2024;4.50
3/02/2024;6.00
3/02/2024;5.30
3/02/2024;6.50
3/02/2024;14.40
3/02/2024;20.00
4/02/2024;17.70
4/02/2024;13.50
4/02/2024;12.10
4/02/2024;10.90
4/02/2024;10.80
4/02/2024;18.00
4/02/2024;12.70
4/02/2024;23.90
4/02/2024;23.20
4/02/2024;22.90
4/02/2024;26.20
4/02/2024;28.60
4/02/2024;30.40
4/02/2024;33.70
4/02/2024;24.20
4/02/2024;18.60
4/02/2024;20.50
4/02/2024;20.00
4/02/2024;19.00
4/02/2024;16.20
4/02/2024;17.20
4/02/2024;21.00
4/02/2024;24.90
4/02/2024;55.60
5/02/2024;49.80
5/02/2024;45.50
5/02/2024;30.60
5/02/2024;26.60
5/02/2024;32.10
5/02/2024;25.10
5/02/2024;22.40
5/02/2024;22.40
5/02/2024;25.40
5/02/2024;25.90
5/02/2024;24.30
5/02/2024;24.40
5/02/2024;19.10
5/02/2024;19.90
5/02/2024;15.40
5/02/2024;13.10
5/02/2024;8.70
5/02/2024;7.00
5/02/2024;11.30
5/02/2024;14.60
5/02/2024;34.50
6/02/2024;3.30
6/02/2024;4.30
6/02/2024;6.90
6/02/2024;15.60
6/02/2024;9.70
6/02/2024;9.80
6/02/2024;9.20
6/02/2024;12.50
6/02/2024;11.80
6/02/2024;8.10
6/02/2024;8.10
6/02/2024;8.60
6/02/2024;13.10
6/02/2024;13.80
6/02/2024;28.30
7/02/2024;76.90
7/02/2024;44.60
7/02/2024;36.10
7/02/2024;19.20
7/02/2024;10.00
7/02/2024;8.10
7/02/2024;5.90
7/02/2024;6.90
7/02/2024;6.50
7/02/2024;7.70
7/02/2024;7.90
7/02/2024;10.90
7/02/2024;19.40
7/02/2024;16.90
7/02/2024;13.00
7/02/2024;10.30
7/02/2024;6.30
7/02/2024;7.20
7/02/2024;12.20
7/02/2024;5.40
7/02/2024;5.80
7/02/2024;4.40
7/02/2024;10.90
7/02/2024;12.60
8/02/2024;25.00
8/02/2024;12.80
8/02/2024;7.50
8/02/2024;5.50
8/02/2024;19.30
8/02/2024;18.60
8/02/2024;19.00
8/02/2024;18.60
8/02/2024;19.10
8/02/2024;16.60
8/02/2024;15.00
8/02/2024;16.90
8/02/2024;34.90
8/02/2024;40.70
8/02/2024;22.20
8/02/2024;2.90
8/02/2024;9.00
8/02/2024;3.00
8/02/2024;2.10
8/02/2024;2.50
8/02/2024;1.40
8/02/2024;7.40
8/02/2024;6.00
8/02/2024;7.40
9/02/2024;16.30
9/02/2024;13.60
9/02/2024;7.70
9/02/2024;11.30
9/02/2024;6.40
9/02/2024;12.80
9/02/2024;16.40
9/02/2024;12.50
9/02/2024;11.60
9/02/2024;11.60
9/02/2024;8.40
9/02/2024;8.00
9/02/2024;17.40
9/02/2024;4.40
9/02/2024;3.90
9/02/2024;5.60
9/02/2024;3.60
9/02/2024;2.00
9/02/2024;1.30
9/02/2024;2.40
9/02/2024;2.40
9/02/2024;2.70
9/02/2024;7.10
9/02/2024;5.50
10/02/2024;8.80
10/02/2024;10.90
10/02/2024;5.20
10/02/2024;4.00
10/02/2024;32.20
10/02/2024;30.90
10/02/2024;10.40
10/02/2024;11.80
10/02/2024;9.50
10/02/2024;5.60
10/02/2024;6.60
10/02/2024;13.20
10/02/2024;19.80
10/02/2024;20.80
10/02/2024;5.90
10/02/2024;9.10
10/02/2024;8.00
10/02/2024;6.70
10/02/2024;4.90
10/02/2024;8.60
10/02/2024;6.10
10/02/2024;5.80
10/02/2024;5.30
10/02/2024;5.40
11/02/2024;6.90
11/02/2024;5.40
11/02/2024;5.70
11/02/2024;4.10
11/02/2024;4.30
11/02/2024;4.00
11/02/2024;3.70
11/02/2024;3.60
11/02/2024;4.40
11/02/2024;5.60
11/02/2024;5.30
11/02/2024;7.40
11/02/2024;41.50
11/02/2024;14.20
11/02/2024;15.20
11/02/2024;11.40
11/02/2024;9.90
11/02/2024;9.80
11/02/2024;11.50
11/02/2024;10.50
11/02/2024;9.30
11/02/2024;7.80
11/02/2024;6.70
11/02/2024;9.10
12/02/2024;13.40
12/02/2024;8.60
12/02/2024;7.10
12/02/2024;6.90
12/02/2024;5.40
12/02/2024;6.00
12/02/2024;6.80
12/02/2024;6.70
12/02/2024;6.60
12/02/2024;6.90
12/02/2024;7.70
12/02/2024;10.30
12/02/2024;14.20
12/02/2024;26.00
12/02/2024;13.40
12/02/2024;16.90
12/02/2024;20.00
12/02/2024;17.80
12/02/2024;18.20
12/02/2024;16.90
12/02/2024;16.20
12/02/2024;22.10
12/02/2024;32.30
12/02/2024;31.40
13/02/2024;51.20
13/02/2024;38.90
